"Brand","Title","Price","Rating","link"
"Lab Series","Smooth Shave Trio ( kit)","$49.00 ($82.00 VALUE)","5","/product_Smooth+Shave+Trio_78042.htm"
"Pacifica","Kale Luxe Oil-Free Multi Cream  (1.7 fl. oz.)","$16.00","0","/product_Kale+Luxe+OilFree+Multi+Cream+_76823.htm"
"Repechage","Hydra Medic Starter Kit  (8 piece)","$56.00","5","/product_Hydra+Medic+Starter+Kit+_38974.htm"
"Miss de Gaspe Beaute","PURIFY+PURGE Anti-Pollution & Detoxifying Dry Mask (1.34 g.)","$32.00","5","/product_PURIFYPURGE+AntiPollution++Detoxifying+Dry+Mask_77856.htm"
"B. Kamins","Blemish Gel 5 Percent (1 fl. oz.)","$29.00","0","/product_Blemish+Gel+5+Percent_3737.htm"
"boscia","Multi-Masking Medley  (4 count)","$18.00","0","/product_MultiMasking+Medley+_76405.htm"
"BeautyRx Skincare","Light Rehydrating Lotion (0.5 oz.)","$45.00","5","/product_Light+Rehydrating+Lotion_73515.htm"
"BY TERRY","Cover Expert Fluid Foundation SPF 15","$58.00","5","/product_Cover+Expert+Fluid+Foundation+SPF+15_70188.htm"
"Captain Blankenship","Lemongrass & Mint Sea Mineral Liquid Soap (10 fl. oz.)","$24.00","0","/product_Lemongrass+Mint+Sea+Mineral+Liquid+Soap_74952.htm"
"COSRX","One Step Moisture Up Kit (3 piece)","$6.00","4","/product_One+Step+Moisture+Up+Kit_76749.htm"
"Repechage","Hydra Medic Clear Complexion Drying Lotion (0.25 fl. oz.)","$27.00","5","/product_Hydra+Medic+Clear+Complexion+Drying+Lotion_38971.htm"
"DCL Dermatologic Cosmetic Laboratories","Detoxifying Clay Mask (1.7 fl. oz.)","$50.00","0","/product_Detoxifying+Clay+Mask_66603.htm"
"Pacifica","Kale Water Micellar Cleansing Tonic (8 fl. oz.)","$12.00","5","/product_Kale+Water+Micellar+Cleansing+Tonic_76831.htm"
"UltraLuxe","Omega-3 Repair Complex - Clear (0.6 fl. oz.)","$47.00","5","/product_Omega3+Repair+Complex++Clear_10958.htm"
"Captain Blankenship","Grapefruit & Palmarosa Sea Mineral Liquid Soap (10 fl. oz.)","$24.00","0","/product_Grapefruit+Palmarosa+Sea+Mineral+Liquid+Soap_74951.htm"
"DermaQuest","DermaClear Spot Treatment (0.17 oz.)","$36.00","2","/product_DermaClear+Spot+Treatment_60383.htm"
"Circ-Cell","Mandarin Cleansing Milk (120 ml.)","$45.00","5","/product_Mandarin+Cleansing+Milk_72752.htm"
"Adsorb","AntiBody Cleansing Wash (3.5 fl. oz.)","Was$78.00
 NOW: $39.00 

(SAVE 50%)","0","/product_AntiBody+Cleansing+Wash_77030.htm"
"Murad","Skin Smoothing Polish (3.5 fl. oz.)","$36.00","4","/product_Skin+Smoothing+Polish_62687.htm"
"B. Kamins","Anti-Blemish Pads (35 count)","$35.00","5","/product_AntiBlemish+Pads_32884.htm"
"DCL Dermatologic Cosmetic Laboratories","B Prox 10 Anti-Blemish Wash (6.7 fl. oz.)","$35.00","5","/product_B+Prox+10+AntiBlemish+Wash_66582.htm"
"Versed","Find Clarity Purifying Mask  (1.5 fl. oz.)","$9.99","0","/product_Find+Clarity+Purifying+Mask+_80642.htm"
"SIRCUIT SKIN","Immaculate Mist Plus (2 oz.)","$36.00","5","/product_Immaculate+Mist+Plus_9708.htm"
"VMV Hypoallergenics","Superskin Spring Cleaning Anti-Bacterial Scrub for Oily Skin (4.06 fl. oz.)","$26.00","5","/product_Superskin+Spring+Cleaning+AntiBacterial+Scrub+for+Oily+Skin_26574.htm"
"Anthony","Shower Sheets  (12 count)","$15.00","5","/product_Shower+Sheets+_72120.htm"
"SKIN INC Supplement Bar","Soothe-n-Purify Black Gold Mask (3 count)","$33.00","0","/product_SoothenPurify+Black+Gold+Mask_77069.htm"
"Cannuka","Nourishing Body Cream (3.2 oz.)","$28.00","0","/product_Nourishing+Body+Cream_78508.htm"
"ClarityRx","Good To Go (20 count)","$24.00","0","/product_Good+To+Go_81323.htm"
"Brand","Title","Price","Rating","link"
